cnmr,graph
nmrshiftdb2_10008773.csv,nmrshiftdb2_10008773.pickle
nmrshiftdb2_10008774.csv,nmrshiftdb2_10008774.pickle
nmrshiftdb2_10008775.csv,nmrshiftdb2_10008775.pickle
nmrshiftdb2_10008776.csv,nmrshiftdb2_10008776.pickle
nmrshiftdb2_10008778.csv,nmrshiftdb2_10008778.pickle
nmrshiftdb2_10008779.csv,nmrshiftdb2_10008779.pickle
nmrshiftdb2_10008780.csv,nmrshiftdb2_10008780.pickle
nmrshiftdb2_10008781.csv,nmrshiftdb2_10008781.pickle
nmrshiftdb2_10008782.csv,nmrshiftdb2_10008782.pickle
nmrshiftdb2_10008784.csv,nmrshiftdb2_10008784.pickle
nmrshiftdb2_10008785.csv,nmrshiftdb2_10008785.pickle
nmrshiftdb2_10008786.csv,nmrshiftdb2_10008786.pickle
nmrshiftdb2_10008788.csv,nmrshiftdb2_10008788.pickle
nmrshiftdb2_10008790.csv,nmrshiftdb2_10008790.pickle
nmrshiftdb2_10008791.csv,nmrshiftdb2_10008791.pickle
nmrshiftdb2_10008792.csv,nmrshiftdb2_10008792.pickle
nmrshiftdb2_10008793.csv,nmrshiftdb2_10008793.pickle
nmrshiftdb2_10008794.csv,nmrshiftdb2_10008794.pickle
nmrshiftdb2_10008795.csv,nmrshiftdb2_10008795.pickle
nmrshiftdb2_10008796.csv,nmrshiftdb2_10008796.pickle
nmrshiftdb2_10008797.csv,nmrshiftdb2_10008797.pickle
nmrshiftdb2_10008798.csv,nmrshiftdb2_10008798.pickle
nmrshiftdb2_10008799.csv,nmrshiftdb2_10008799.pickle
nmrshiftdb2_10008801.csv,nmrshiftdb2_10008801.pickle
nmrshiftdb2_10008802.csv,nmrshiftdb2_10008802.pickle
nmrshiftdb2_10008803.csv,nmrshiftdb2_10008803.pickle
nmrshiftdb2_10008804.csv,nmrshiftdb2_10008804.pickle
nmrshiftdb2_10008805.csv,nmrshiftdb2_10008805.pickle
nmrshiftdb2_10008807.csv,nmrshiftdb2_10008807.pickle
nmrshiftdb2_10008809.csv,nmrshiftdb2_10008809.pickle
nmrshiftdb2_10008810.csv,nmrshiftdb2_10008810.pickle
nmrshiftdb2_10008811.csv,nmrshiftdb2_10008811.pickle
nmrshiftdb2_10008812.csv,nmrshiftdb2_10008812.pickle
nmrshiftdb2_10008813.csv,nmrshiftdb2_10008813.pickle
nmrshiftdb2_10008815.csv,nmrshiftdb2_10008815.pickle
nmrshiftdb2_10008816.csv,nmrshiftdb2_10008816.pickle
nmrshiftdb2_10008818.csv,nmrshiftdb2_10008818.pickle
nmrshiftdb2_10008819.csv,nmrshiftdb2_10008819.pickle
nmrshiftdb2_10008820.csv,nmrshiftdb2_10008820.pickle
nmrshiftdb2_10008822.csv,nmrshiftdb2_10008822.pickle
nmrshiftdb2_10008823.csv,nmrshiftdb2_10008823.pickle
nmrshiftdb2_10008824.csv,nmrshiftdb2_10008824.pickle
nmrshiftdb2_10008825.csv,nmrshiftdb2_10008825.pickle
nmrshiftdb2_10008826.csv,nmrshiftdb2_10008826.pickle
nmrshiftdb2_10008827.csv,nmrshiftdb2_10008827.pickle
nmrshiftdb2_10008828.csv,nmrshiftdb2_10008828.pickle
nmrshiftdb2_10008829.csv,nmrshiftdb2_10008829.pickle
nmrshiftdb2_10008830.csv,nmrshiftdb2_10008830.pickle
nmrshiftdb2_10008832.csv,nmrshiftdb2_10008832.pickle
nmrshiftdb2_10008838.csv,nmrshiftdb2_10008838.pickle
nmrshiftdb2_10008839.csv,nmrshiftdb2_10008839.pickle
nmrshiftdb2_10008841.csv,nmrshiftdb2_10008841.pickle
nmrshiftdb2_10008844.csv,nmrshiftdb2_10008844.pickle
nmrshiftdb2_10008846.csv,nmrshiftdb2_10008846.pickle
nmrshiftdb2_10008847.csv,nmrshiftdb2_10008847.pickle
nmrshiftdb2_10008848.csv,nmrshiftdb2_10008848.pickle
nmrshiftdb2_10008849.csv,nmrshiftdb2_10008849.pickle
nmrshiftdb2_10008850.csv,nmrshiftdb2_10008850.pickle
nmrshiftdb2_10008852.csv,nmrshiftdb2_10008852.pickle
nmrshiftdb2_10008853.csv,nmrshiftdb2_10008853.pickle
nmrshiftdb2_10008854.csv,nmrshiftdb2_10008854.pickle
nmrshiftdb2_10008856.csv,nmrshiftdb2_10008856.pickle
nmrshiftdb2_10008857.csv,nmrshiftdb2_10008857.pickle
nmrshiftdb2_10008858.csv,nmrshiftdb2_10008858.pickle
nmrshiftdb2_10008859.csv,nmrshiftdb2_10008859.pickle
nmrshiftdb2_10008862.csv,nmrshiftdb2_10008862.pickle
nmrshiftdb2_10008863.csv,nmrshiftdb2_10008863.pickle
nmrshiftdb2_10008865.csv,nmrshiftdb2_10008865.pickle
nmrshiftdb2_10008866.csv,nmrshiftdb2_10008866.pickle
nmrshiftdb2_10008867.csv,nmrshiftdb2_10008867.pickle
nmrshiftdb2_10008869.csv,nmrshiftdb2_10008869.pickle
nmrshiftdb2_10008870.csv,nmrshiftdb2_10008870.pickle
nmrshiftdb2_10008871.csv,nmrshiftdb2_10008871.pickle
nmrshiftdb2_10008872.csv,nmrshiftdb2_10008872.pickle
nmrshiftdb2_10008874.csv,nmrshiftdb2_10008874.pickle
nmrshiftdb2_10008875.csv,nmrshiftdb2_10008875.pickle
nmrshiftdb2_10008876.csv,nmrshiftdb2_10008876.pickle
nmrshiftdb2_10008879.csv,nmrshiftdb2_10008879.pickle
nmrshiftdb2_10008880.csv,nmrshiftdb2_10008880.pickle
nmrshiftdb2_10008881.csv,nmrshiftdb2_10008881.pickle
nmrshiftdb2_10008882.csv,nmrshiftdb2_10008882.pickle
nmrshiftdb2_10008883.csv,nmrshiftdb2_10008883.pickle
nmrshiftdb2_10008884.csv,nmrshiftdb2_10008884.pickle
nmrshiftdb2_10008887.csv,nmrshiftdb2_10008887.pickle
nmrshiftdb2_10008889.csv,nmrshiftdb2_10008889.pickle
nmrshiftdb2_10008890.csv,nmrshiftdb2_10008890.pickle
nmrshiftdb2_10008891.csv,nmrshiftdb2_10008891.pickle
nmrshiftdb2_10008892.csv,nmrshiftdb2_10008892.pickle
nmrshiftdb2_10008893.csv,nmrshiftdb2_10008893.pickle
nmrshiftdb2_10008894.csv,nmrshiftdb2_10008894.pickle
nmrshiftdb2_10008895.csv,nmrshiftdb2_10008895.pickle
nmrshiftdb2_10008897.csv,nmrshiftdb2_10008897.pickle
nmrshiftdb2_10008898.csv,nmrshiftdb2_10008898.pickle
nmrshiftdb2_10008900.csv,nmrshiftdb2_10008900.pickle
nmrshiftdb2_10008901.csv,nmrshiftdb2_10008901.pickle
nmrshiftdb2_10008902.csv,nmrshiftdb2_10008902.pickle
nmrshiftdb2_10008904.csv,nmrshiftdb2_10008904.pickle
nmrshiftdb2_10008905.csv,nmrshiftdb2_10008905.pickle
nmrshiftdb2_10008906.csv,nmrshiftdb2_10008906.pickle
nmrshiftdb2_10008908.csv,nmrshiftdb2_10008908.pickle
nmrshiftdb2_10008909.csv,nmrshiftdb2_10008909.pickle
nmrshiftdb2_10008912.csv,nmrshiftdb2_10008912.pickle
nmrshiftdb2_10008913.csv,nmrshiftdb2_10008913.pickle
nmrshiftdb2_10008914.csv,nmrshiftdb2_10008914.pickle
nmrshiftdb2_10008916.csv,nmrshiftdb2_10008916.pickle
nmrshiftdb2_10008917.csv,nmrshiftdb2_10008917.pickle
nmrshiftdb2_10008918.csv,nmrshiftdb2_10008918.pickle
nmrshiftdb2_10008919.csv,nmrshiftdb2_10008919.pickle
nmrshiftdb2_10008920.csv,nmrshiftdb2_10008920.pickle
nmrshiftdb2_10008922.csv,nmrshiftdb2_10008922.pickle
nmrshiftdb2_10008923.csv,nmrshiftdb2_10008923.pickle
nmrshiftdb2_10008924.csv,nmrshiftdb2_10008924.pickle
nmrshiftdb2_10008925.csv,nmrshiftdb2_10008925.pickle
nmrshiftdb2_10008926.csv,nmrshiftdb2_10008926.pickle
nmrshiftdb2_10008927.csv,nmrshiftdb2_10008927.pickle
nmrshiftdb2_10008928.csv,nmrshiftdb2_10008928.pickle
nmrshiftdb2_10008929.csv,nmrshiftdb2_10008929.pickle
nmrshiftdb2_10008930.csv,nmrshiftdb2_10008930.pickle
nmrshiftdb2_10008931.csv,nmrshiftdb2_10008931.pickle
nmrshiftdb2_10008932.csv,nmrshiftdb2_10008932.pickle
nmrshiftdb2_10008933.csv,nmrshiftdb2_10008933.pickle
nmrshiftdb2_10008934.csv,nmrshiftdb2_10008934.pickle
nmrshiftdb2_10008935.csv,nmrshiftdb2_10008935.pickle
nmrshiftdb2_10008936.csv,nmrshiftdb2_10008936.pickle
nmrshiftdb2_10008937.csv,nmrshiftdb2_10008937.pickle
nmrshiftdb2_10008938.csv,nmrshiftdb2_10008938.pickle
nmrshiftdb2_10008940.csv,nmrshiftdb2_10008940.pickle
nmrshiftdb2_10008942.csv,nmrshiftdb2_10008942.pickle
nmrshiftdb2_10008944.csv,nmrshiftdb2_10008944.pickle
nmrshiftdb2_10008945.csv,nmrshiftdb2_10008945.pickle
nmrshiftdb2_10008946.csv,nmrshiftdb2_10008946.pickle
nmrshiftdb2_10008947.csv,nmrshiftdb2_10008947.pickle
nmrshiftdb2_10008950.csv,nmrshiftdb2_10008950.pickle
nmrshiftdb2_10008952.csv,nmrshiftdb2_10008952.pickle
nmrshiftdb2_10008953.csv,nmrshiftdb2_10008953.pickle
nmrshiftdb2_10008954.csv,nmrshiftdb2_10008954.pickle
nmrshiftdb2_10008955.csv,nmrshiftdb2_10008955.pickle
nmrshiftdb2_10008958.csv,nmrshiftdb2_10008958.pickle
nmrshiftdb2_10008959.csv,nmrshiftdb2_10008959.pickle
nmrshiftdb2_10008960.csv,nmrshiftdb2_10008960.pickle
nmrshiftdb2_10008961.csv,nmrshiftdb2_10008961.pickle
nmrshiftdb2_10008963.csv,nmrshiftdb2_10008963.pickle
nmrshiftdb2_10008964.csv,nmrshiftdb2_10008964.pickle
nmrshiftdb2_10008968.csv,nmrshiftdb2_10008968.pickle
nmrshiftdb2_10008969.csv,nmrshiftdb2_10008969.pickle
nmrshiftdb2_10008971.csv,nmrshiftdb2_10008971.pickle
nmrshiftdb2_10008974.csv,nmrshiftdb2_10008974.pickle
nmrshiftdb2_10008975.csv,nmrshiftdb2_10008975.pickle
nmrshiftdb2_10008978.csv,nmrshiftdb2_10008978.pickle
nmrshiftdb2_10008981.csv,nmrshiftdb2_10008981.pickle
nmrshiftdb2_10008982.csv,nmrshiftdb2_10008982.pickle
nmrshiftdb2_10008983.csv,nmrshiftdb2_10008983.pickle
nmrshiftdb2_10008984.csv,nmrshiftdb2_10008984.pickle
nmrshiftdb2_10008985.csv,nmrshiftdb2_10008985.pickle
nmrshiftdb2_10008986.csv,nmrshiftdb2_10008986.pickle
nmrshiftdb2_10008988.csv,nmrshiftdb2_10008988.pickle
nmrshiftdb2_10008989.csv,nmrshiftdb2_10008989.pickle
nmrshiftdb2_10008990.csv,nmrshiftdb2_10008990.pickle
nmrshiftdb2_10008991.csv,nmrshiftdb2_10008991.pickle
nmrshiftdb2_10008992.csv,nmrshiftdb2_10008992.pickle
nmrshiftdb2_10008993.csv,nmrshiftdb2_10008993.pickle
nmrshiftdb2_10008994.csv,nmrshiftdb2_10008994.pickle
nmrshiftdb2_10008995.csv,nmrshiftdb2_10008995.pickle
nmrshiftdb2_10008996.csv,nmrshiftdb2_10008996.pickle
nmrshiftdb2_10008997.csv,nmrshiftdb2_10008997.pickle
nmrshiftdb2_10008998.csv,nmrshiftdb2_10008998.pickle
nmrshiftdb2_10009001.csv,nmrshiftdb2_10009001.pickle
nmrshiftdb2_10009002.csv,nmrshiftdb2_10009002.pickle
nmrshiftdb2_10009003.csv,nmrshiftdb2_10009003.pickle
nmrshiftdb2_10009004.csv,nmrshiftdb2_10009004.pickle
nmrshiftdb2_10009005.csv,nmrshiftdb2_10009005.pickle
nmrshiftdb2_10009007.csv,nmrshiftdb2_10009007.pickle
nmrshiftdb2_10009008.csv,nmrshiftdb2_10009008.pickle
nmrshiftdb2_10009009.csv,nmrshiftdb2_10009009.pickle
nmrshiftdb2_10009011.csv,nmrshiftdb2_10009011.pickle
nmrshiftdb2_10009012.csv,nmrshiftdb2_10009012.pickle
nmrshiftdb2_10009013.csv,nmrshiftdb2_10009013.pickle
nmrshiftdb2_10009014.csv,nmrshiftdb2_10009014.pickle
nmrshiftdb2_10009015.csv,nmrshiftdb2_10009015.pickle
nmrshiftdb2_10009016.csv,nmrshiftdb2_10009016.pickle
nmrshiftdb2_10009018.csv,nmrshiftdb2_10009018.pickle
nmrshiftdb2_10009019.csv,nmrshiftdb2_10009019.pickle
nmrshiftdb2_10009020.csv,nmrshiftdb2_10009020.pickle
nmrshiftdb2_10009021.csv,nmrshiftdb2_10009021.pickle
nmrshiftdb2_10009022.csv,nmrshiftdb2_10009022.pickle
nmrshiftdb2_10009023.csv,nmrshiftdb2_10009023.pickle
nmrshiftdb2_10009024.csv,nmrshiftdb2_10009024.pickle
nmrshiftdb2_10009025.csv,nmrshiftdb2_10009025.pickle
nmrshiftdb2_10009026.csv,nmrshiftdb2_10009026.pickle
nmrshiftdb2_10009027.csv,nmrshiftdb2_10009027.pickle
nmrshiftdb2_10009028.csv,nmrshiftdb2_10009028.pickle
nmrshiftdb2_10009029.csv,nmrshiftdb2_10009029.pickle
nmrshiftdb2_10009030.csv,nmrshiftdb2_10009030.pickle
nmrshiftdb2_10009031.csv,nmrshiftdb2_10009031.pickle
nmrshiftdb2_10009032.csv,nmrshiftdb2_10009032.pickle
nmrshiftdb2_10009033.csv,nmrshiftdb2_10009033.pickle
nmrshiftdb2_10009035.csv,nmrshiftdb2_10009035.pickle
nmrshiftdb2_10009036.csv,nmrshiftdb2_10009036.pickle
nmrshiftdb2_10009037.csv,nmrshiftdb2_10009037.pickle
nmrshiftdb2_10009038.csv,nmrshiftdb2_10009038.pickle
nmrshiftdb2_10009039.csv,nmrshiftdb2_10009039.pickle
nmrshiftdb2_10009040.csv,nmrshiftdb2_10009040.pickle
nmrshiftdb2_10009041.csv,nmrshiftdb2_10009041.pickle
nmrshiftdb2_10009042.csv,nmrshiftdb2_10009042.pickle
nmrshiftdb2_10009043.csv,nmrshiftdb2_10009043.pickle
nmrshiftdb2_10009045.csv,nmrshiftdb2_10009045.pickle
nmrshiftdb2_10009046.csv,nmrshiftdb2_10009046.pickle
nmrshiftdb2_10009047.csv,nmrshiftdb2_10009047.pickle
nmrshiftdb2_10009048.csv,nmrshiftdb2_10009048.pickle
nmrshiftdb2_10009049.csv,nmrshiftdb2_10009049.pickle
nmrshiftdb2_10009052.csv,nmrshiftdb2_10009052.pickle
nmrshiftdb2_10009053.csv,nmrshiftdb2_10009053.pickle
nmrshiftdb2_10009060.csv,nmrshiftdb2_10009060.pickle
nmrshiftdb2_10009064.csv,nmrshiftdb2_10009064.pickle
nmrshiftdb2_10009066.csv,nmrshiftdb2_10009066.pickle
nmrshiftdb2_10009067.csv,nmrshiftdb2_10009067.pickle
nmrshiftdb2_10009068.csv,nmrshiftdb2_10009068.pickle
nmrshiftdb2_10009070.csv,nmrshiftdb2_10009070.pickle
nmrshiftdb2_10009073.csv,nmrshiftdb2_10009073.pickle
nmrshiftdb2_10009074.csv,nmrshiftdb2_10009074.pickle
nmrshiftdb2_10009075.csv,nmrshiftdb2_10009075.pickle
nmrshiftdb2_10009076.csv,nmrshiftdb2_10009076.pickle
nmrshiftdb2_10009077.csv,nmrshiftdb2_10009077.pickle
nmrshiftdb2_10009079.csv,nmrshiftdb2_10009079.pickle
nmrshiftdb2_10009080.csv,nmrshiftdb2_10009080.pickle
nmrshiftdb2_10009081.csv,nmrshiftdb2_10009081.pickle
nmrshiftdb2_10009082.csv,nmrshiftdb2_10009082.pickle
nmrshiftdb2_10009083.csv,nmrshiftdb2_10009083.pickle
nmrshiftdb2_10009084.csv,nmrshiftdb2_10009084.pickle
nmrshiftdb2_10009085.csv,nmrshiftdb2_10009085.pickle
nmrshiftdb2_10009086.csv,nmrshiftdb2_10009086.pickle
nmrshiftdb2_10009087.csv,nmrshiftdb2_10009087.pickle
nmrshiftdb2_10009089.csv,nmrshiftdb2_10009089.pickle
nmrshiftdb2_10009090.csv,nmrshiftdb2_10009090.pickle
nmrshiftdb2_10009091.csv,nmrshiftdb2_10009091.pickle
nmrshiftdb2_10009093.csv,nmrshiftdb2_10009093.pickle
nmrshiftdb2_10009094.csv,nmrshiftdb2_10009094.pickle
nmrshiftdb2_10009095.csv,nmrshiftdb2_10009095.pickle
nmrshiftdb2_10009096.csv,nmrshiftdb2_10009096.pickle
nmrshiftdb2_10009097.csv,nmrshiftdb2_10009097.pickle
nmrshiftdb2_10009098.csv,nmrshiftdb2_10009098.pickle
nmrshiftdb2_10009099.csv,nmrshiftdb2_10009099.pickle
nmrshiftdb2_10009100.csv,nmrshiftdb2_10009100.pickle
nmrshiftdb2_10009101.csv,nmrshiftdb2_10009101.pickle
nmrshiftdb2_10009102.csv,nmrshiftdb2_10009102.pickle
nmrshiftdb2_10009103.csv,nmrshiftdb2_10009103.pickle
nmrshiftdb2_10009104.csv,nmrshiftdb2_10009104.pickle
nmrshiftdb2_10009105.csv,nmrshiftdb2_10009105.pickle
nmrshiftdb2_10009106.csv,nmrshiftdb2_10009106.pickle
nmrshiftdb2_10009107.csv,nmrshiftdb2_10009107.pickle
nmrshiftdb2_10009108.csv,nmrshiftdb2_10009108.pickle
nmrshiftdb2_10009109.csv,nmrshiftdb2_10009109.pickle
nmrshiftdb2_10009111.csv,nmrshiftdb2_10009111.pickle
nmrshiftdb2_10009112.csv,nmrshiftdb2_10009112.pickle
nmrshiftdb2_10009113.csv,nmrshiftdb2_10009113.pickle
nmrshiftdb2_10009115.csv,nmrshiftdb2_10009115.pickle
nmrshiftdb2_10009116.csv,nmrshiftdb2_10009116.pickle
nmrshiftdb2_10009117.csv,nmrshiftdb2_10009117.pickle
nmrshiftdb2_10009118.csv,nmrshiftdb2_10009118.pickle
nmrshiftdb2_10009122.csv,nmrshiftdb2_10009122.pickle
nmrshiftdb2_10009124.csv,nmrshiftdb2_10009124.pickle
nmrshiftdb2_10009125.csv,nmrshiftdb2_10009125.pickle
nmrshiftdb2_10009126.csv,nmrshiftdb2_10009126.pickle
nmrshiftdb2_10009127.csv,nmrshiftdb2_10009127.pickle
nmrshiftdb2_10009129.csv,nmrshiftdb2_10009129.pickle
nmrshiftdb2_10009130.csv,nmrshiftdb2_10009130.pickle
nmrshiftdb2_10009132.csv,nmrshiftdb2_10009132.pickle
nmrshiftdb2_10009133.csv,nmrshiftdb2_10009133.pickle
nmrshiftdb2_10009134.csv,nmrshiftdb2_10009134.pickle
nmrshiftdb2_10009135.csv,nmrshiftdb2_10009135.pickle
nmrshiftdb2_10009136.csv,nmrshiftdb2_10009136.pickle
nmrshiftdb2_10009137.csv,nmrshiftdb2_10009137.pickle
nmrshiftdb2_10009138.csv,nmrshiftdb2_10009138.pickle
nmrshiftdb2_10009139.csv,nmrshiftdb2_10009139.pickle
nmrshiftdb2_10009140.csv,nmrshiftdb2_10009140.pickle
nmrshiftdb2_10009142.csv,nmrshiftdb2_10009142.pickle
nmrshiftdb2_10009143.csv,nmrshiftdb2_10009143.pickle
nmrshiftdb2_10009144.csv,nmrshiftdb2_10009144.pickle
nmrshiftdb2_10009145.csv,nmrshiftdb2_10009145.pickle
nmrshiftdb2_10009146.csv,nmrshiftdb2_10009146.pickle
nmrshiftdb2_10009147.csv,nmrshiftdb2_10009147.pickle
nmrshiftdb2_10009148.csv,nmrshiftdb2_10009148.pickle
nmrshiftdb2_10009149.csv,nmrshiftdb2_10009149.pickle
nmrshiftdb2_10009151.csv,nmrshiftdb2_10009151.pickle
nmrshiftdb2_10009152.csv,nmrshiftdb2_10009152.pickle
nmrshiftdb2_10009154.csv,nmrshiftdb2_10009154.pickle
nmrshiftdb2_10009155.csv,nmrshiftdb2_10009155.pickle
nmrshiftdb2_10009156.csv,nmrshiftdb2_10009156.pickle
nmrshiftdb2_10009157.csv,nmrshiftdb2_10009157.pickle
nmrshiftdb2_10009158.csv,nmrshiftdb2_10009158.pickle
nmrshiftdb2_10009160.csv,nmrshiftdb2_10009160.pickle
nmrshiftdb2_10009161.csv,nmrshiftdb2_10009161.pickle
nmrshiftdb2_10009162.csv,nmrshiftdb2_10009162.pickle
nmrshiftdb2_10009163.csv,nmrshiftdb2_10009163.pickle
nmrshiftdb2_10009164.csv,nmrshiftdb2_10009164.pickle
nmrshiftdb2_10009168.csv,nmrshiftdb2_10009168.pickle
nmrshiftdb2_10009170.csv,nmrshiftdb2_10009170.pickle
nmrshiftdb2_10009172.csv,nmrshiftdb2_10009172.pickle
nmrshiftdb2_10009173.csv,nmrshiftdb2_10009173.pickle
nmrshiftdb2_10009174.csv,nmrshiftdb2_10009174.pickle
nmrshiftdb2_10009175.csv,nmrshiftdb2_10009175.pickle
nmrshiftdb2_10009176.csv,nmrshiftdb2_10009176.pickle
nmrshiftdb2_10009177.csv,nmrshiftdb2_10009177.pickle
nmrshiftdb2_10009178.csv,nmrshiftdb2_10009178.pickle
nmrshiftdb2_10009180.csv,nmrshiftdb2_10009180.pickle
nmrshiftdb2_10009181.csv,nmrshiftdb2_10009181.pickle
nmrshiftdb2_10009182.csv,nmrshiftdb2_10009182.pickle
nmrshiftdb2_10009183.csv,nmrshiftdb2_10009183.pickle
nmrshiftdb2_10009184.csv,nmrshiftdb2_10009184.pickle
nmrshiftdb2_10009185.csv,nmrshiftdb2_10009185.pickle
nmrshiftdb2_10009186.csv,nmrshiftdb2_10009186.pickle
nmrshiftdb2_10009191.csv,nmrshiftdb2_10009191.pickle
nmrshiftdb2_10009192.csv,nmrshiftdb2_10009192.pickle
nmrshiftdb2_10009193.csv,nmrshiftdb2_10009193.pickle
nmrshiftdb2_10009195.csv,nmrshiftdb2_10009195.pickle
nmrshiftdb2_10009196.csv,nmrshiftdb2_10009196.pickle
nmrshiftdb2_10009197.csv,nmrshiftdb2_10009197.pickle
nmrshiftdb2_10009198.csv,nmrshiftdb2_10009198.pickle
nmrshiftdb2_10009199.csv,nmrshiftdb2_10009199.pickle
nmrshiftdb2_10009200.csv,nmrshiftdb2_10009200.pickle
nmrshiftdb2_10009201.csv,nmrshiftdb2_10009201.pickle
nmrshiftdb2_10009202.csv,nmrshiftdb2_10009202.pickle
nmrshiftdb2_10009204.csv,nmrshiftdb2_10009204.pickle
nmrshiftdb2_10009205.csv,nmrshiftdb2_10009205.pickle
nmrshiftdb2_10009207.csv,nmrshiftdb2_10009207.pickle
nmrshiftdb2_10009208.csv,nmrshiftdb2_10009208.pickle
nmrshiftdb2_10009209.csv,nmrshiftdb2_10009209.pickle
nmrshiftdb2_10009210.csv,nmrshiftdb2_10009210.pickle
nmrshiftdb2_10009211.csv,nmrshiftdb2_10009211.pickle
nmrshiftdb2_10009212.csv,nmrshiftdb2_10009212.pickle
nmrshiftdb2_10009213.csv,nmrshiftdb2_10009213.pickle
nmrshiftdb2_10009214.csv,nmrshiftdb2_10009214.pickle
nmrshiftdb2_10009215.csv,nmrshiftdb2_10009215.pickle
nmrshiftdb2_10009216.csv,nmrshiftdb2_10009216.pickle
nmrshiftdb2_10009217.csv,nmrshiftdb2_10009217.pickle
nmrshiftdb2_10009218.csv,nmrshiftdb2_10009218.pickle
nmrshiftdb2_10009219.csv,nmrshiftdb2_10009219.pickle
nmrshiftdb2_10009220.csv,nmrshiftdb2_10009220.pickle
nmrshiftdb2_10009222.csv,nmrshiftdb2_10009222.pickle
nmrshiftdb2_10009223.csv,nmrshiftdb2_10009223.pickle
nmrshiftdb2_10009225.csv,nmrshiftdb2_10009225.pickle
nmrshiftdb2_10009226.csv,nmrshiftdb2_10009226.pickle
nmrshiftdb2_10009227.csv,nmrshiftdb2_10009227.pickle
nmrshiftdb2_10009228.csv,nmrshiftdb2_10009228.pickle
nmrshiftdb2_10009229.csv,nmrshiftdb2_10009229.pickle
nmrshiftdb2_10009230.csv,nmrshiftdb2_10009230.pickle
nmrshiftdb2_10009231.csv,nmrshiftdb2_10009231.pickle
nmrshiftdb2_10009232.csv,nmrshiftdb2_10009232.pickle
nmrshiftdb2_10009233.csv,nmrshiftdb2_10009233.pickle
nmrshiftdb2_10009234.csv,nmrshiftdb2_10009234.pickle
nmrshiftdb2_10009236.csv,nmrshiftdb2_10009236.pickle
nmrshiftdb2_10009237.csv,nmrshiftdb2_10009237.pickle
nmrshiftdb2_10009238.csv,nmrshiftdb2_10009238.pickle
nmrshiftdb2_10009239.csv,nmrshiftdb2_10009239.pickle
nmrshiftdb2_10009240.csv,nmrshiftdb2_10009240.pickle
nmrshiftdb2_10009241.csv,nmrshiftdb2_10009241.pickle
nmrshiftdb2_10009242.csv,nmrshiftdb2_10009242.pickle
nmrshiftdb2_10009243.csv,nmrshiftdb2_10009243.pickle
nmrshiftdb2_10009244.csv,nmrshiftdb2_10009244.pickle
nmrshiftdb2_10009247.csv,nmrshiftdb2_10009247.pickle
nmrshiftdb2_10009248.csv,nmrshiftdb2_10009248.pickle
nmrshiftdb2_10009253.csv,nmrshiftdb2_10009253.pickle
nmrshiftdb2_10009254.csv,nmrshiftdb2_10009254.pickle
nmrshiftdb2_10009256.csv,nmrshiftdb2_10009256.pickle
nmrshiftdb2_10009259.csv,nmrshiftdb2_10009259.pickle
nmrshiftdb2_10009260.csv,nmrshiftdb2_10009260.pickle
nmrshiftdb2_10009261.csv,nmrshiftdb2_10009261.pickle
nmrshiftdb2_10009263.csv,nmrshiftdb2_10009263.pickle
nmrshiftdb2_10009264.csv,nmrshiftdb2_10009264.pickle
nmrshiftdb2_10009266.csv,nmrshiftdb2_10009266.pickle
nmrshiftdb2_10009267.csv,nmrshiftdb2_10009267.pickle
nmrshiftdb2_10009268.csv,nmrshiftdb2_10009268.pickle
nmrshiftdb2_10009269.csv,nmrshiftdb2_10009269.pickle
nmrshiftdb2_10009270.csv,nmrshiftdb2_10009270.pickle
nmrshiftdb2_10009271.csv,nmrshiftdb2_10009271.pickle
nmrshiftdb2_10009273.csv,nmrshiftdb2_10009273.pickle
nmrshiftdb2_10009275.csv,nmrshiftdb2_10009275.pickle
nmrshiftdb2_10009276.csv,nmrshiftdb2_10009276.pickle
nmrshiftdb2_10009278.csv,nmrshiftdb2_10009278.pickle
nmrshiftdb2_10009279.csv,nmrshiftdb2_10009279.pickle
nmrshiftdb2_10009280.csv,nmrshiftdb2_10009280.pickle
nmrshiftdb2_10009281.csv,nmrshiftdb2_10009281.pickle
nmrshiftdb2_10009282.csv,nmrshiftdb2_10009282.pickle
nmrshiftdb2_10009283.csv,nmrshiftdb2_10009283.pickle
nmrshiftdb2_10009284.csv,nmrshiftdb2_10009284.pickle
nmrshiftdb2_10009285.csv,nmrshiftdb2_10009285.pickle
nmrshiftdb2_10009286.csv,nmrshiftdb2_10009286.pickle
nmrshiftdb2_10009287.csv,nmrshiftdb2_10009287.pickle
nmrshiftdb2_10009288.csv,nmrshiftdb2_10009288.pickle
nmrshiftdb2_10009289.csv,nmrshiftdb2_10009289.pickle
nmrshiftdb2_10009292.csv,nmrshiftdb2_10009292.pickle
nmrshiftdb2_10009296.csv,nmrshiftdb2_10009296.pickle
nmrshiftdb2_10009297.csv,nmrshiftdb2_10009297.pickle
nmrshiftdb2_10009298.csv,nmrshiftdb2_10009298.pickle
nmrshiftdb2_10009333.csv,nmrshiftdb2_10009333.pickle
nmrshiftdb2_10009336.csv,nmrshiftdb2_10009336.pickle
nmrshiftdb2_10009497.csv,nmrshiftdb2_10009497.pickle
nmrshiftdb2_10009498.csv,nmrshiftdb2_10009498.pickle
nmrshiftdb2_10009499.csv,nmrshiftdb2_10009499.pickle
